time_dev,time_prod,column,value_dev,value_prod,diff
2024-02-12 16:01:08.002102,2024-02-12 16:01:09,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:08.002102,2024-02-12 16:01:09,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:01:08.002102,2024-02-12 16:01:09,u13,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:01:10.000470,2024-02-12 16:01:11,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:10.000470,2024-02-12 16:01:11,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:10.000470,2024-02-12 16:01:11,u12,400.2000122070313,400.399994,0.19998179296868557
2024-02-12 16:01:10.000470,2024-02-12 16:01:11,u23,401.5,401.700012,0.20001200000001518
2024-02-12 16:01:10.000470,2024-02-12 16:01:11,u13,400.7999877929688,400.899994,0.10000620703118557
2024-02-12 16:01:12.000637,2024-02-12 16:01:13,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:12.000637,2024-02-12 16:01:13,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:12.000637,2024-02-12 16:01:13,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:01:12.000637,2024-02-12 16:01:13,u23,401.7000122070313,401.700012,2.0703129166577128e-07
2024-02-12 16:01:12.000637,2024-02-12 16:01:13,u13,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:01:14.000982,2024-02-12 16:01:15,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:14.000982,2024-02-12 16:01:15,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:14.000982,2024-02-12 16:01:15,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:01:14.000982,2024-02-12 16:01:15,u23,401.7000122070313,401.600006,0.10000620703129925
2024-02-12 16:01:14.000982,2024-02-12 16:01:15,u13,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:01:16.000468,2024-02-12 16:01:17,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:16.000468,2024-02-12 16:01:17,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:16.000468,2024-02-12 16:01:17,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:01:16.000468,2024-02-12 16:01:17,u23,401.6000061035156,401.600006,1.0351561741117621e-07
2024-02-12 16:01:16.000468,2024-02-12 16:01:17,u13,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:01:18.002090,2024-02-12 16:01:19,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:18.002090,2024-02-12 16:01:19,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:18.002090,2024-02-12 16:01:19,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:01:18.002090,2024-02-12 16:01:19,u23,401.6000061035156,401.600006,1.0351561741117621e-07
2024-02-12 16:01:18.002090,2024-02-12 16:01:19,u13,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:01:20.001025,2024-02-12 16:01:21,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:20.001025,2024-02-12 16:01:21,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:20.001025,2024-02-12 16:01:21,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:01:20.001025,2024-02-12 16:01:21,u23,401.6000061035156,401.399994,0.2000121035156326
2024-02-12 16:01:20.001025,2024-02-12 16:01:21,u13,400.8999938964844,401.100006,0.2000121035156326
2024-02-12 16:01:22.002026,2024-02-12 16:01:23,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:22.002026,2024-02-12 16:01:23,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:22.002026,2024-02-12 16:01:23,u12,400.3999938964844,400.399994,1.0351561741117621e-07
2024-02-12 16:01:22.002026,2024-02-12 16:01:23,u23,401.3999938964844,401.399994,1.0351561741117621e-07
2024-02-12 16:01:22.002026,2024-02-12 16:01:23,u13,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:01:24.000243,2024-02-12 16:01:25,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:24.000243,2024-02-12 16:01:25,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:24.000243,2024-02-12 16:01:25,u12,400.3999938964844,400.5,0.100006103515625
2024-02-12 16:01:24.000243,2024-02-12 16:01:25,u23,401.3999938964844,401.200012,0.19998189648435982
2024-02-12 16:01:24.000243,2024-02-12 16:01:25,u13,401.1000061035156,401.0,0.100006103515625
2024-02-12 16:01:26.000317,2024-02-12 16:01:27,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:26.000317,2024-02-12 16:01:27,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:26.000317,2024-02-12 16:01:27,u23,401.2000122070313,401.200012,2.0703129166577128e-07
2024-02-12 16:01:28.000343,2024-02-12 16:01:29,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:28.000343,2024-02-12 16:01:29,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:28.000343,2024-02-12 16:01:29,u23,401.2000122070313,401.200012,2.0703129166577128e-07
2024-02-12 16:01:30.000438,2024-02-12 16:01:31,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:30.000438,2024-02-12 16:01:31,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:30.000438,2024-02-12 16:01:31,u23,401.2000122070313,401.100006,0.10000620703129925
2024-02-12 16:01:30.000438,2024-02-12 16:01:31,u13,401.0,401.100006,0.10000600000000759
2024-02-12 16:01:32.000635,,energy,10638286.0,,
2024-02-12 16:01:32.000635,,total_active_power,0.0,,
2024-02-12 16:01:32.000635,,demand_total_active_power,287.2833251953125,,
2024-02-12 16:01:32.000635,,maximum_demand_total_active_power,38795.0625,,
2024-02-12 16:01:32.000635,,i1,0.0,,
2024-02-12 16:01:32.000635,,i2,0.0,,
2024-02-12 16:01:32.000635,,i3,0.0,,
2024-02-12 16:01:32.000635,,u12,400.5,,
2024-02-12 16:01:32.000635,,u23,401.1000061035156,,
2024-02-12 16:01:32.000635,,u13,401.1000061035156,,
2024-02-12 16:01:32.000635,,total_apparent_power,0.0,,
2024-02-12 16:01:34.000513,2024-02-12 16:01:34,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:34.000513,2024-02-12 16:01:34,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:34.000513,2024-02-12 16:01:34,u23,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:01:34.000513,2024-02-12 16:01:34,u13,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:01:36.001481,2024-02-12 16:01:36,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:36.001481,2024-02-12 16:01:36,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:36.001481,2024-02-12 16:01:36,u12,400.6000061035156,400.600006,1.0351561741117621e-07
2024-02-12 16:01:36.001481,2024-02-12 16:01:36,u23,401.2999877929688,401.299988,2.0703117797893356e-07
2024-02-12 16:01:36.001481,2024-02-12 16:01:36,u13,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:01:38.002209,2024-02-12 16:01:38,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:38.002209,2024-02-12 16:01:38,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:38.002209,2024-02-12 16:01:38,u12,400.6000061035156,400.600006,1.0351561741117621e-07
2024-02-12 16:01:38.002209,2024-02-12 16:01:38,u23,401.2999877929688,401.299988,2.0703117797893356e-07
2024-02-12 16:01:38.002209,2024-02-12 16:01:38,u13,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:01:40.000852,2024-02-12 16:01:40,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:40.000852,2024-02-12 16:01:40,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:40.000852,2024-02-12 16:01:40,u12,400.6000061035156,400.600006,1.0351561741117621e-07
2024-02-12 16:01:40.000852,2024-02-12 16:01:40,u23,401.2999877929688,401.299988,2.0703117797893356e-07
2024-02-12 16:01:40.000852,2024-02-12 16:01:40,u13,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:01:42.000144,2024-02-12 16:01:42,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:42.000144,2024-02-12 16:01:42,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:42.000144,2024-02-12 16:01:42,u12,400.6000061035156,400.600006,1.0351561741117621e-07
2024-02-12 16:01:42.000144,2024-02-12 16:01:42,u23,400.8999938964844,400.899994,1.0351561741117621e-07
2024-02-12 16:01:42.000144,2024-02-12 16:01:42,u13,401.2000122070313,401.200012,2.0703129166577128e-07
2024-02-12 16:01:44.000235,2024-02-12 16:01:44,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:44.000235,2024-02-12 16:01:44,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:44.000235,2024-02-12 16:01:44,u12,400.6000061035156,400.600006,1.0351561741117621e-07
2024-02-12 16:01:44.000235,2024-02-12 16:01:44,u23,400.8999938964844,400.899994,1.0351561741117621e-07
